"_id"	"crawl_time"	"weibo_url"	"user_id"	"created_at"	"tool"	"like_num"	"repost_num"	"comment_num"	"image_url"	"content"
"J0CZEpfeY"	"1619592655"	"https://weibo.com/1699432410/J0CZEpfeY"	"1699432410"	"2020-05-06 08:20:45"	"微博 weibo.com"	"28"	"13"	"8"	"[""http://wx2.sinaimg.cn/wap180/9764bb42gy1geidwm4zbnj20bj090q3s.jpg""]"	"【昨天上海无新增本地新冠肺炎确诊病例，无新增境外输入病例】#最新#市卫健委今早（5月6日）通报：5月5日0—24时，无新增境外输入性新冠肺炎确诊病例。新增治愈出院1例，来自俄罗斯。#上海战疫##上海加油#  5月5日0—24时，无新增本地新冠肺炎确诊病例。  截至5月5日24时，累计报告境外输入性确诊病例317例，治愈出院288例，在院治疗29例（其中2例危重）。现有待排查的疑似病例4例。  截至5月5日24时，累计报告本地确诊病例339例，治愈出院332例，死亡7例。现有待排查的疑似病例0例。  截至5月5日24时，尚在医学观察中的无症状感染者0例。转发理由:【昨天上海无新增本地新冠肺炎确诊病例，无新增境外输入病例】"
"J0CmVzeZW"	"1619592655"	"https://weibo.com/1699432410/J0CmVzeZW"	"1699432410"	"2020-05-06 06:45:21"	"微博 weibo.com"	"52"	"39"	"14"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1geiccwr0rzj20fm0fmx6p.jpg""]"	"#国际疫情动态# 【约翰斯·霍普金斯大学：#美国累计新冠确诊病例超过120万例#】美国约翰斯·霍普金斯大学5日发布的新冠疫情最新统计数据显示，美国累计新冠确诊病例超过120万例。 　　根据美国东部时间5日18时（北京时间6日6时）查询到的数据，美国累计新冠确诊病例升至1201337例，累计死亡病例为70646例，确诊病例和死亡病例都是全球最多。 　　数据显示，纽约州为美国疫情最严重的地区，累计确诊病例321192例，累计死亡病例25073例。新泽西州累计确诊病例130593例，累计死亡病例8244例。确诊病例超过5万例的州还有马萨诸塞州、伊利诺伊州、加利福尼亚州和宾夕法尼亚州。"
"J0C3PtKRs"	"1619592655"	"https://weibo.com/1699432410/J0C3PtKRs"	"1699432410"	"2020-05-06 05:58:18"	"微博 weibo.com"	"43"	"37"	"13"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1geiayy6v1rj20fm0fmx6p.jpg""]"	"#国际疫情动态# 【世卫组织：#中国以外新冠确诊病例达3432941例#】世界卫生组织5日公布的最新数据显示，中国以外新冠确诊病例达到3432941例。 　　世卫组织每日疫情报告显示，截至欧洲中部时间5日10时（北京时间16时），中国以外新冠确诊病例较前一日增加81450例，达到3432941例；中国以外死亡病例较前一日增加3797例，达到238758例。 　　全球范围内，新冠确诊病例较前一日增加81454例，达到3517345例；死亡病例较前一日增加3797例，达到243401例。（记者刘曲）"
"J0Q9ozrT7"	"1619592660"	"https://weibo.com/1699432410/J0Q9ozrT7"	"1699432410"	"2020-05-07 17:50:28"	"微博 weibo.com"	"339"	"155"	"199"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gek17k4biij20fm0fmx6p.jpg""]"	"【#新华微评# “清零”不是句号，防控不能松劲】全国中高风险区域7日起全部“清零”，释放防控形势进一步向好积极信号。但低风险不等于无风险，当前境外疫情扩散蔓延势头并未得到有效遏制，国内个别地区出现聚集性疫情，新冠肺炎疫情还有很大不确定性。越是这个时候，越不能麻痹大意，产生防控措施可以松一松、歇一歇的想法。慎终如始、善作善成，把常态化防控抓紧抓实抓细，才能筑牢疫情防线，赢得最终全胜。"
"J0PFjqRMG"	"1619592660"	"https://weibo.com/1699432410/J0PFjqRMG"	"1699432410"	"2020-05-07 16:36:20"	"微博视频号"	"157"	"33"	"37"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gejz24zjmlj20dw08gad3.jpg""]"	"#美式甩锅真面目#【华春莹：蓬佩奥之所以前言不搭后语是因为他一直在编造】针对美国国务卿蓬佩奥日前在接受电视采访时就新冠病毒起源问题自相矛盾的表态，外交部发言人华春莹7日说，他之所以前言不搭后语，是因为他一直在编造，用谎言掩盖另一个谎言。这已是公开的秘密。（记者温馨） http://t.cn/A6Apog3M"
"J0PzY98wU"	"1619592660"	"https://weibo.com/1699432410/J0PzY98wU"	"1699432410"	"2020-05-07 16:23:11"	"微博 weibo.com"	"94"	"14"	"13"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gejynz66bxj21540u04qr.jpg""]"	"#新型冠状病毒感染肺炎#【北大第一医院援鄂医疗队实现危重患者“高治愈”、医务人员“零感染”】北京大学第一医院院长刘新民7日在#国务院联防联控机制#新闻发布会上说，北京大学第一医院援鄂抗疫共计72天，主要任务是接管同济医院中法新城院区重症病房。医疗队先期参加过国家联队、北大医学联队共管病房，随后独立接管一个重症病区；从2月8日独立接管病房收治病人到4月4日病房“清零”，累计收治新冠肺炎患者115例，治愈出院100例，另有病情好转转下级医院或其他病区6例，转监护室2例。两个多月来实现了危重患者“高治愈”，医务人员“零感染”。（记者田晓航）"
"J0PaDEkMb"	"1619592660"	"https://weibo.com/1699432410/J0PaDEkMb"	"1699432410"	"2020-05-07 15:20:46"	"微博 weibo.com"	"49"	"45"	"16"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gejwsutx64j21900u0x6x.jpg""]"	"【#研究显示新冠病毒去年年底可能已全球传播#】伦敦大学学院6日发布的一项研究说，科学家对新冠病毒的遗传多样性分析显示，这种病毒在2019年年底可能已在全球广泛传播。 　　由该校学者领衔的团队分析了来自全球新冠病毒感染者的超过7500个病毒基因组数据。研究人员确认了病毒基因组中198个曾重复发生的变异，从而探讨病毒在人群中如何演变并逐步适应人类宿主。 　　他们发现，这些新冠病毒共享的同一祖先来自2019年年底，这个时间段正好可能是新冠病毒跳跃到人类宿主的时间。 　　据伦敦大学学院介绍，这项研究成果不但为了解疫情早期阶段病毒传播的状况提供了线索，同时也为寻找有效的疫苗和药物提供了新思路。 　　研究人员表示，这些变异的分布并不均匀，病毒基因组中某些部分并没有出现太多变异，这些区域对于疫苗和药物研发来说是很好的靶标。 　　报告主要作者之一、伦敦大学学院教授弗朗索瓦·巴卢说，在与病毒的对抗中，一个主要挑战就是一旦病毒变异了，疫苗或药物可能不再有效，“如果我们把研发方向集中在病毒基因组中那些不太容易出现变异的部分，或许能开发出效用持续很长时间的药物和疫苗”。 　　研究报告已刊登在《感染、遗传与进化》期刊上。（记者张家伟）"
"J0P9lcMUx"	"1619592660"	"https://weibo.com/1699432410/J0P9lcMUx"	"1699432410"	"2020-05-07 15:17:35"	"微博视频号"	"76"	"48"	"42"		"#严防疫情反弹#【今天起，#全国所有县域均调整为低风险#】国家卫健委新闻发言人、宣传司副司长米锋7日在#国务院联防联控机制#新闻发布会上说，5月6日，全国新增本土无症状感染者降至10例以下，连续4天无新增本土确诊病例，连续10天无新增本土疑似病例，连续22天无新增死亡病例。今天起，全国所有县域均调整为低风险。但新冠肺炎疫情还有很大不确定性，要继续做好患者救治和康复管理，落实常态化防控举措，严防疫情反弹。  http://t.cn/A6AN1rOH"
"J0P0w2EmL"	"1619592660"	"https://weibo.com/1699432410/J0P0w2EmL"	"1699432410"	"2020-05-07 14:55:50"	"微博 weibo.com"	"712"	"56"	"95"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gejw4d7et7j21900u0x6s.jpg""]"	"【#300多名滞留尼泊尔的中国公民乘包机回国#】300多名滞留尼泊尔的中国公民7日分别搭乘两架包机返回中国。 　　中国驻尼泊尔大使馆微信公众号此前发出通知说，大使馆已协调安排车辆，将集中送中国公民前往加德满都特里布万国际机场。尼泊尔华侨华人协会积极参与了此次中国公民撤离事宜。协会会长金晓东当天在集合地点告诉新华社记者，共有4辆大巴和多辆小车参与运送中国公民。报名要求回国的共约500人，此次回国的有346人。 　　记者在现场看到，所有乘客都戴着口罩，不少人还穿着防护服。大家排队上车，秩序井然。 　　为防止新冠疫情蔓延，从3月22日开始，尼泊尔禁止国际商业客运航班飞行。这一禁令多次延后。5月6日，尼政府宣布，空域继续对国际、国内商业客运航班关闭，直到5月31日。 　　尼泊尔累计新冠确诊病例99例，其中22人已痊愈出院，无死亡病例。目前尼泊尔仍处于全国封锁状态，与中国、印度往来的边境口岸禁止人员流动。（记者周盛平）"
"J0Npfd3MR"	"1619592660"	"https://weibo.com/1699432410/J0Npfd3MR"	"1699432410"	"2020-05-07 10:51:16"	"微博 weibo.com"	"45"	"37"	"13"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gejp1ydqydj21ak0u0e82.jpg""]"	"#国际疫情动态#【#英国成欧洲首个新冠死亡病例超3万的国家#】英国卫生部6日公布的新冠疫情数字显示，死亡病例数与前一天相比增加649例，达到30076例。英国成为欧洲首个新冠死亡病例超3万的国家。 　　数据还显示，英国累计确诊病例数已达201101例，比前一天增加6111例；13615名感染者仍在医院接受治疗。 　　主持当天疫情发布会的社区与地方政府事务国务大臣罗伯特·詹里克说，自疫情暴发以来，英国政府已向地方政府提供了超过32亿英镑的资金，以确保各地政府继续支持社区，应对疫情压力，保障公共服务。 　　英国首相鲍里斯·约翰逊当天在议会辩论中表示，政府最早将在本周日公布防疫措施的调整计划。 　　伦敦希思罗机场首席执行官约翰·霍兰德-凯6日说，为控制病毒传播，机场已对部分乘客进行体温检测，未来可能扩大到所有乘客。他敦促政府尽快出台针对机场的统一防疫规定。（记者张代蕾）"
"J0N5gvOMv"	"1619592660"	"https://weibo.com/1699432410/J0N5gvOMv"	"1699432410"	"2020-05-07 10:02:03"	"微博 weibo.com"	"531"	"63"	"176"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gejnmq9zmlj21900u0kjl.jpg""]"	"#严防疫情反弹# 【#黑龙江县市区疫情风险等级7日起均为低风险# 】黑龙江省应对新冠肺炎疫情工作领导小组指挥部发布消息，自5月7日0时起，林口县风险等级由中风险地区调整至低风险地区。自此，黑龙江全省125个县（市、区）均为低风险地区。 　　近日，为做好全省疫情精准防控和常态化防控工作，黑龙江省经综合研判，对部分县（市、区）风险等级动态进行调整。自5月6日0时起，下调哈尔滨市南岗区、绥芬河市风险等级，由中风险地区调整至低风险地区。自5月7日0时起，下调林口县风险等级，由中风险地区调整至低风险地区。 　　根据要求，下调风险等级的区域，要因地制宜、因时制宜对疫情防控策略作出调整，在安全可控的前提下，全力推进复工复产复商复市，全面恢复正常生产生活秩序。（记者闫睿）"
"J11Mcvtlu"	"1619592662"	"https://weibo.com/1699432410/J11Mcvtlu"	"1699432410"	"2020-05-08 23:26:16"	"微博视频号"	"141"	"62"	"26"		"【武汉“归来”：非同寻常30天】这座城市，一度是新冠肺炎疫情的“风暴中心”，4月8日，它终于“重启”，从太空运行的卫星上，我们观察这非同寻常的30天，呈现给你从未见过的江城。新华视点的秒拍视频"
"J113yl7pL"	"1619592662"	"https://weibo.com/1699432410/J113yl7pL"	"1699432410"	"2020-05-08 21:36:17"	"微博 weibo.com"	"417"	"146"	"274"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1geldcttxnzj20fm0fmx6p.jpg""]"	"【终于等到你！国务院联防联控机制：采取预约、限流等方式开放图书馆、博物馆、影剧院】#国务院联防联控机制#今日发布《关于做好新冠肺炎疫情常态化防控工作的指导意见》，在落实防控措施前提下，全面开放商场、超市、宾馆、餐馆等生活场所；采取预约、限流等方式，开放公园、旅游景点、运动场所，图书馆、博物馆、美术馆等室内场馆，以及影剧院、游艺厅等密闭式娱乐休闲场所，可举办各类必要的会议、会展活动等。（记者温竞华、王秉阳）"
"J10jVuqHj"	"1619592662"	"https://weibo.com/1699432410/J10jVuqHj"	"1699432410"	"2020-05-08 19:43:53"	"微博 weibo.com"	"32"	"17"	"7"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gela3w5u7sj217n0u0npm.jpg""]"	"#国际疫情动态#【#韩国新出现小规模聚集性感染#】韩国防疫部门8日宣布当天新增的13例本土病例与6日报告的一例本土病例有关，防疫部门说今后仍可能出现偶发性小规模聚集性感染事件，但人们将在防疫同时回归正常生活。 　　韩国中央灾难安全对策本部第一总协调官金刚立当天在记者会上介绍，6日确诊的29岁本土感染者居住在京畿道龙仁市，与7日新增的1例本土感染者是好友。这名29岁感染者2日凌晨曾前往首尔多家夜店。8日零时后新增的13名感染者均与其有关，1人是其同事，12人是在夜店与其有过接触的人员。至此，与这名29岁感染者有关的本土病例增至14例。 　　中央防疫对策本部本部长郑银敬在记者会上说，防疫部门正围绕这名29岁感染者的活动路径展开流行病学调查，进一步排查与其有过接触的人员，不排除出现更多新增确诊病例的可能。希望在相同时段访问过相关夜店的人员暂时居家观察，如出现症状，及时前往诊所接受新冠病毒检测。 　　据当地媒体披露，相同时段访问过相关几家夜店的人员超过1500人。 　　金刚立强调，韩国现已进入日常生活和防疫工作并行的“生活防疫阶段”，虽然今后仍可能出现偶发性小规模聚集性感染事件，但大家应接受这样的风险，回归正常生活。同时，个人应严格遵守卫生防疫守则。韩国政府鉴于国内疫情趋稳，宣布从5月6日起全国进入“生活防疫阶段”，之前因疫情暂停使用的各类设施分阶段重新开放。        韩国疾病管理本部8日发布的新冠疫情统计数据显示，当地时间7日零时至8日零时，韩国新增12例确诊病例，其中11例为境外输入病例，1例为本土感染病例。截至8日零时，韩国累计确诊病例10822例，累计死亡256例，累计治愈9484例。"
"J103YtSkD"	"1619592662"	"https://weibo.com/1699432410/J103YtSkD"	"1699432410"	"2020-05-08 19:04:35"	"微博视频号"	"168"	"63"	"23"		"【辛识平：莫让美式糊涂账糊涂下去】随着美国疫情数字曲线不断攀升，人们的质疑也在与日俱增。一向标榜信息公开、透明的美国政府，既没有第一时间通报关乎公众生命安全的重要信息，也没有及时采取有效举措遏制疫情，最终导致“新冠病毒在全国悄悄蔓延”。为什么会是这种结果？这笔糊涂账不能再糊涂下去了。http://t.cn/A6AW0bOv"
"J0ZjBa9D2"	"1619592662"	"https://weibo.com/1699432410/J0ZjBa9D2"	"1699432410"	"2020-05-08 17:10:19"	"微博 weibo.com"	"56"	"22"	"7"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gel5nytbyrj21900u0b2b.jpg""]"	"#国际疫情动态#【法国医院称该国去年11月就出现疑似新冠病例】法国东部一家医院7日发表新闻公报说，该医院医学影像部门在分析了去年11月以来该院完成的2000多份胸部扫描影像后发现，法国至少在去年11月16日就出现了疑似新冠病毒感染病例。 　　位于法国大东部大区科尔马市的阿尔贝·施魏策尔医院7日发表公报说，在过去几天里，该医院医学影像部门主任米歇尔·施米特医生对2019年11月1日至2020年4月30日期间该院完成的2456张胸部影像进行了复查。他初步筛选出“符合”或“具有典型”新冠肺炎症状的底片，再请另外两位资深放射科医生进行第二次和第三次复核。结果显示，在该院患者中，最早的疑似新冠病毒感染病例可追溯到去年11月16日。 　　公报还说，目前该医院正在与法国国家科学研究中心合作，对研究结果进行流行病学分析。　 　　法国卫生部1月24日宣布确诊3例新冠病毒感染病例，也是欧洲首次报告新冠确诊病例。 法国政府网站7日公布的数据显示，法国累计确诊137779例，累计死亡病例25987例；法国目前有23208名新冠患者在医院接受治疗，其中2961名患者在重症监护室。"
"J0YwQbmBU"	"1619592662"	"https://weibo.com/1699432410/J0YwQbmBU"	"1699432410"	"2020-05-08 15:10:11"	"微博 weibo.com"	"35"	"18"	"6"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1gel26zv6u1j21ef0u0wq6.jpg""]"	"#严防疫情反弹#【5月7日18时至8日6时，#天津新增境外输入新冠肺炎确诊病例1例#】据天津市卫生健康委员会通报，5月7日18时至8日6时，天津市新增报告境外输入新冠肺炎确诊病例1例（中国籍），累计报告境外输入确诊病例55例（中国籍51例、美国籍2例、法国籍1例、菲律宾籍1例），治愈出院53例，在院2例（普通型1例、分型待定1例）。        第55例境外输入病例，女，47岁，工程师，中国籍，居住地法国巴黎。该患者于5月7日从法国巴黎乘CA934航班到天津滨海国际机场，入境时体温36.4℃，申报有腹泻症状，送空港医院发热门诊排查；经鼻、咽拭子核酸检测结果为阳性，经市专家组确诊为境外输入病例，分型待定；现已转往海河医院，有关流行病学调查正在进行中。        5月7日18时至8日6时，天津市无新增报告本地新冠肺炎确诊病例。累计报告本地新冠肺炎确诊病例136例，其中男性73例，女性63例；治愈出院133例，死亡3例。        天津市无新增无症状感染者。累计报告9例（境外输入8例），其中解除医学观察3例、转为确诊病例2例、尚在医学观察4例。        截至目前，天津市无现存疑似病例，累计排查密切接触者3285人，尚有127人正在接受医学观察。"
"J1aMde6yz"	"1619592666"	"https://weibo.com/1699432410/J1aMde6yz"	"1699432410"	"2020-05-09 22:21:02"	"微博 weibo.com"	"351"	"108"	"248"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1gemk9pgxwvj20fm0fmx6p.jpg""]"	"【周知！#上半年全国高等教育自学考试延期至8月举行#】根据教育部官网9日公布的消息，2020年上半年全国高等教育自学考试延期至8月举行。 　　教育部《关于2020年上半年全国高等教育自学考试延期举行时间安排的公告》指出，根据党中央、国务院关于新冠肺炎疫情防控工作的有关精神，经研究，原定于2020年4月11日至12日举行的全国高等教育自学考试延期至8月举行。全国统一命题课程考试时间为8月1日至2日，省级命题课程考试安排由各省自主确定，相关考试科目安排由各省确定后向社会公布。 　　公告同时指出，北京市可根据疫情防控情况，研究提出本地区考试时间安排的意见，商教育部同意后及时向社会发布。"
"J19GabYCb"	"1619592666"	"https://weibo.com/1699432410/J19GabYCb"	"1699432410"	"2020-05-09 19:33:23"	"微博视频号"	"398"	"139"	"272"		"【辛识平：“尬黑”中国只会让美政客更尴尬】美国国务卿蓬佩奥日前在新冠病毒起源问题上表态自相矛盾，上演大型“翻车”现场——口口声声掌握“大量证据”，却什么也拿不出来；把“公开透明”挂在嘴边，面对记者的质疑却装聋作哑；本想“甩锅”中国，却被事实无情“打脸”，将“尬黑”的戏码变成了难堪的“自黑”。http://t.cn/A6ATtyYp"
"J17GFs4NR"	"1619592666"	"https://weibo.com/1699432410/J17GFs4NR"	"1699432410"	"2020-05-09 14:29:08"	"微博原生直播"	"57"	"17"	"5"		"#全球抗疫进行时#【正在直播：世卫组织强调全球团结在抗疫中的重要性】目前，新冠肺炎疫情在世界多个国家蔓延。世卫组织强调全球团结在抗疫中的重要性。#视点直播#带你看新华社记者从瑞士、美国、土耳其、澳大利亚等地发来现场报道↓ 新华视点的微博视频 ."
"J17igwvhG"	"1619592666"	"https://weibo.com/1699432410/J17igwvhG"	"1699432410"	"2020-05-09 13:29:01"	"微博 weibo.com"	"47"	"19"	"14"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gem4w5tjrsj21a90u04qq.jpg""]"	"#国际疫情动态#【#日本累计新冠确诊病例15663例# 检测人数超20万】据日本广播协会电视台统计，截至9日10时30分（北京时间9时30分），日本24小时内新增新冠确诊病例88例，连续两天低于100例，累计确诊15663例；新增死亡病例17例，累计死亡607例。 　　8日东京都新增确诊病例39例，连续6天低于100例。8日东京都还首次公布了检测“阳性率”, 5月7日为7.5%，远低于4月中旬最高时的31.6%。东京都发布的“阳性率”是指一周内检测结果呈阳性者占一周检测总人数的比例，例如7日数据为1日至7日统计值。 　　据日本厚生劳动省8日统计，日本已有5906人出院。此外“钻石公主”号邮轮确诊病例712人中，死亡13人，651人出院。另外，日本新增检测12389人，累计检测人数超过20万。 　　厚生劳动省8日正式发布了新的新冠病毒电话咨询就诊标准，删除了需持续4天发热37.5摄氏度或以上的要求，呼吁民众只要出现高烧，有强烈倦怠感及呼吸困难等情况时就要及时打电话咨询。有基础病的人或者高龄人群出现发热或咳嗽等症状时也应及时电话咨询。（记者华义）"
"J16RLkpVp"	"1619592666"	"https://weibo.com/1699432410/J16RLkpVp"	"1699432410"	"2020-05-09 12:23:43"	"微博 weibo.com"	"145"	"45"	"38"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gem2zqsqsvj20fm0fmx6p.jpg""]"	"【金正恩向普京致电祝贺俄卫国战争胜利75周年】据朝中社报道，朝鲜国务委员会委员长金正恩9日向俄罗斯总统普京致电，祝贺俄罗斯卫国战争胜利75周年。 　　金正恩在贺电中说：“在俄罗斯卫国战争胜利75周年之际，我以朝鲜民主主义人民共和国政府和人民的名义，向您和友好的贵国政府以及人民致以热烈的祝贺和亲切问候。” 　　他说，距今75年前，俄罗斯人民发挥无比的英雄主义和牺牲精神，在消灭法西斯主义的战斗中取得伟大胜利，从而保卫祖国、捍卫了世界和平与安全。如今，朝俄两国将继承友好的宝贵传统，战胜面临的种种挑战和考验，将两国关系进一步发展下去。 　　金正恩还说：“我相信，朝俄传统友好关系会按照新世纪要求不断加强和发展，并衷心祝愿您和俄罗斯人民继承光荣传统，建设强大的俄罗斯，在打赢新冠疫情防控战中取得胜利。” 　 据朝中社6日报道，普京5日授予金正恩俄罗斯卫国战争胜利75周年纪念章。（记者洪可润 江亚平）"
"J16e6v3bt"	"1619592666"	"https://weibo.com/1699432410/J16e6v3bt"	"1699432410"	"2020-05-09 10:46:01"	"微博 weibo.com"	"76"	"33"	"12"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gem0557uhtj21900u07wj.jpg""]"	"#国际疫情动态#【#欧盟委员会提议将入境限制延长至6月中旬#】欧盟委员会8日提议，将入境申根区有关国家的限制再次延长，至6月15日，以控制新冠疫情传播。 　　欧盟委员会当日表示，虽然有些国家已经在放松应对新冠疫情的管制措施，但欧洲和全球的疫情状况依然严峻，仍有必要通过继续实施入境限制来降低疫情传播的风险。 　　申根区有关国家包括除爱尔兰之外的26个欧盟成员国，以及列支敦士登、挪威、瑞士和冰岛4国，共涵盖30个国家。 3月16日，为减缓疫情传播，欧盟委员会提出入境限制，初步期限是30天。3月17日，欧盟及其成员国领导人召开视频峰会，批准了这一提议。4月，欧盟将这一限制延长至5月15日。（记者王子辰）"
"J15ockxxE"	"1619592666"	"https://weibo.com/1699432410/J15ockxxE"	"1699432410"	"2020-05-09 08:38:08"	"微博 weibo.com"	"57"	"34"	"10"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1gelwgvnajkj20u00wugyp.jpg""]"	"#严防疫情反弹#【5月8日#湖北省新增无症状感染者13例# 】2020年5月8日0—24时，湖北省新增新冠肺炎确诊病例0例，无境外输入病例。 截至2020年5月8日24时，全省现有确诊病例0例，现有疑似病例0例。 全省累计报告新冠肺炎确诊病例68128例，其中：武汉市50333例、孝感市3518例、黄冈市2907例、荆州市1580例、鄂州市1394例、随州市1307例、襄阳市1175例、黄石市1015例、宜昌市931例、荆门市928例、咸宁市836例、十堰市672例、仙桃市575例、天门市496例、恩施州252例、潜江市198例、神农架林区11例。 全省累计治愈出院63616例，其中：武汉市46464例、孝感市3389例、黄冈市2782例、荆州市1528例、鄂州市1335例、随州市1262例、襄阳市1135例、黄石市976例、宜昌市894例、荆门市887例、咸宁市821例、十堰市664例、仙桃市553例、天门市481例、恩施州245例、潜江市189例、神农架林区11例。 全省累计病亡4512例，其中：武汉市3869例、孝感市129例、黄冈市125例、鄂州市59例、荆州市52例、随州市45例、荆门市41例、襄阳市40例、黄石市39例、宜昌市37例、仙桃市22例、咸宁市15例、天门市15例、潜江市9例、十堰市8例、恩施州7例、神农架林区0例。 全省累计追踪密切接触者283009人，尚在接受医学观察1053人。 5月8日，全省新增无症状感染者13例，转确诊0例，解除隔离14例，尚在医学观察的无症状感染者628例。"
"J15k80Cst"	"1619592666"	"https://weibo.com/1699432410/J15k80Cst"	"1699432410"	"2020-05-09 08:28:05"	"微博 weibo.com"	"58"	"28"	"12"	"[""http://wx1.sinaimg.cn/wap180/654b47daly1gelw71ooi9j21930u0npd.jpg""]"	"#国际疫情动态#【#意大利新冠死亡病例超3万例#】意大利民事保护部门8日发布的数据显示，意大利当天新增确诊病例1327例，累计确诊217185例；新增死亡病例243例，累计死亡30201例。 　　数据显示，意大利当天治愈人数增加2747人，累计治愈99023人；现有患者人数比前一天减少1663人，降至87961人。 　　在现有患者中，72157人在居家隔离，14636人在医院接受普通治疗，1168人在重症监护室接受治疗。普通住院病例和重症病例分别比前一天减少538例和143例。 　　意大利高等卫生研究院院长布鲁萨费罗当天在视频发布会上表示，意大利疫情曲线正在下降，全国20个地区正朝着病例越来越少的方向发展。 　　意大利从1月31日开始实施为期6个月的紧急状态以应对疫情，从3月10日起进入全国“封城”状态直至5月3日，从5月4日起进入抗疫和恢复经济并行的“第二阶段”。（记者李洁）"
"J1k9gcFrd"	"1619592670"	"https://weibo.com/1699432410/J1k9gcFrd"	"1699432410"	"2020-05-10 22:12:32"	"微博 weibo.com"	"77"	"28"	"22"	"[""http://wx2.sinaimg.cn/wap180/654b47daly1genpjvs08uj219b0u07wl.jpg""]"	"#国际疫情动态#【#俄罗斯新冠累计病例数超20万#】据俄罗斯防疫指挥部10日发布的消息，过去24小时，俄新增新冠确诊病例11012例，累计确诊病例已超20万，达到209688例。 　　数据显示，过去24小时，全俄新增死亡病例88例，累计死亡1915例；新增治愈2390例，累计治愈34306例。全俄新冠病毒检测人数超过540万人。 　　俄罗斯首都莫斯科市市长索比亚宁10日在视察当地医院时透露，莫斯科的救护站近期将补充300辆新救护车。 　　从5月12日起，莫斯科和圣彼得堡等地将要求民众在公共区域戴口罩和防护手套，违反者初次罚款4000卢布（1美元约合73卢布），再次违反者将罚款5000卢布。 　　俄罗斯政府网站10日公布的一组数据显示，俄政府已经拨付811亿卢布用于帮助中小企业渡过难关。（记者鲁金博）"
"J1jxNhXER"	"1619592670"	"https://weibo.com/1699432410/J1jxNhXER"	"1699432410"	"2020-05-10 20:40:14"	"微博 weibo.com"	"442"	"560"	"117"	"[""http://wx4.sinaimg.cn/wap180/654b47daly1genmxh89hpj219l0u0qv6.jpg""]"	"【#韩国时隔28天单日新增病例数再次超30例#】韩国疾病管理本部10日发布的新冠疫情统计数据显示，当地时间9日零时至10日零时，韩国新增34例确诊病例，其中26例为本土感染病例，8例为输入性病例。时隔28天，韩国单日新增病例数再次突破30例。 　　据介绍，一名居住在京畿道龙仁市的29岁韩国籍男性6日确诊感染新冠病毒。他曾于1日深夜至2日凌晨先后前往首尔的多家夜店，导致出现小规模聚集性感染。首尔市政府现已下令暂时关闭夜店和酒吧等部分娱乐场所。 　　截至10日零时，韩国累计确诊病例10874例，累计死亡256例，累计治愈9610例。（记者陆睿）"
"J1ji52ubH"	"1619592670"	"https://weibo.com/1699432410/J1ji52ubH"	"1699432410"	"2020-05-10 20:01:31"	"微博 weibo.com"	"555"	"356"	"197"	"[""http://wx3.sinaimg.cn/wap180/654b47daly1genlsz31dbj20fm0fmx6p.jpg""]"	"#严防疫情反弹#【国务院联防联控机制联络组到武汉市三民小区及周边市场现场督导】5月9日，湖北省武汉市报告新增1例新冠肺炎确诊病例。这是4月3日以来湖北省武汉市再次报告的新增确诊病例。5月10日下午，国务院联防联控机制联络组赶到武汉市东西湖区三民小区及周边市场，现场检查防控工作，督导疫情防控措施落实情况。 　　联络组强调，要迅速组织开展流行病学调查，尽快找到传染源，加强社区管控，扩大检测范围，快速切断传播途径，坚决防止疫情扩散。 　　联络组要求，省、市、区必须时刻绷紧疫情防控这根弦，坚持依法科学精准常态化防控，把各项防控措施抓紧抓细抓落地，坚决避免疫情反弹，巩固疫情防控成果，决不能前功尽弃。同时按照“四集中”的原则精心组织救治工作。（记者梁建强、黎昌政）"
